collected_date,source,skill,category,repo,stars,forks,language,pushed_at
2026-06-16,GitHub,Dart,programming_language,ente-io/ente,27158,1661,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,Predidit/Kazumi,26597,767,Dart,2026-06-14
2026-06-16,GitHub,Dart,programming_language,alibaba/flutter-go,23667,3766,Dart,2023-12-11
2026-06-16,GitHub,Dart,programming_language,mitesh77/Best-Flutter-UI-Templates,22723,4828,Dart,2025-12-16
2026-06-16,GitHub,Dart,programming_language,iampawan/FlutterExampleApps,21503,3800,Dart,2024-08-09
2026-06-16,GitHub,Dart,programming_language,flutter/samples,19169,7874,Dart,2026-06-11
2026-06-16,GitHub,Dart,programming_language,flutter-team-archive/plugins,17710,9637,Dart,2023-02-22
2026-06-16,GitHub,Dart,programming_language,ImranR98/Obtainium,17651,497,Dart,2026-04-16
2026-06-16,GitHub,Dart,programming_language,xiaoyaocz/dart_simple_live,15783,2864,Dart,2026-01-23
2026-06-16,GitHub,Dart,programming_language,getlantern/lantern,15706,11085,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,CarGuo/gsy_github_app_flutter,15452,2620,Dart,2026-06-05
2026-06-16,GitHub,Dart,programming_language,bagisto/opensource-ecommerce-mobile-app,15435,289,Dart,2026-05-26
2026-06-16,GitHub,Dart,programming_language,bggRGjQaUbCoE/PiliPlus,15117,925,Dart,2026-06-13
2026-06-16,GitHub,Dart,programming_language,guozhigq/pilipala,13808,1045,Dart,2025-05-14
2026-06-16,GitHub,Dart,programming_language,wanghongenpin/proxypin,13309,1141,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,KaringX/karing,12825,1068,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,cfug/dio,12824,1560,Dart,2026-06-15
2026-06-16,GitHub,Dart,programming_language,BasedHardware/omi,12804,2060,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,felangel/bloc,12454,3418,Dart,2026-06-09
2026-06-16,GitHub,Dart,programming_language,Notsfsssf/pixez-flutter,11894,431,Dart,2026-06-14
2026-06-16,GitHub,Dart,programming_language,jonataslaw/getx,11180,1845,Dart,2026-06-12
2026-06-16,GitHub,Dart,programming_language,dart-lang/sdk,11179,1824,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,flame-engine/flame,10646,1030,Dart,2026-06-10
2026-06-16,GitHub,Dart,programming_language,venera-app/venera,10148,467,Dart,2026-04-05
2026-06-16,GitHub,Dart,programming_language,firebase/flutterfire,9222,4095,Dart,2026-06-15
2026-06-16,GitHub,Dart,programming_language,kaina404/FlutterDouBan,9101,1879,Dart,2024-03-20
2026-06-16,GitHub,Dart,programming_language,brianegan/flutter_architecture_samples,8919,1716,Dart,2025-11-06
2026-06-16,GitHub,Dart,programming_language,toly1994328/FlutterUnit,8832,1408,Dart,2026-02-08
2026-06-16,GitHub,Dart,programming_language,wgh136/PicaComic,8642,1059,Dart,2024-12-21
2026-06-16,GitHub,Dart,programming_language,simplezhli/flutter_deer,8571,1756,Dart,2026-06-07
2026-06-16,GitHub,Dart,programming_language,Anxcye/anx-reader,8336,564,Dart,2026-06-07
2026-06-16,GitHub,Dart,programming_language,ComicSparks/pikapika,8169,485,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,lollipopkit/flutter_server_box,8069,498,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,KaringX/clashmi,7750,475,Dart,2026-06-15
2026-06-16,GitHub,Dart,programming_language,imaNNeo/fl_chart,7533,1964,Dart,2026-04-29
2026-06-16,GitHub,Dart,programming_language,rrousselGit/riverpod,7302,1093,Dart,2026-06-13
2026-06-16,GitHub,Dart,programming_language,alibaba/fish-redux,7275,834,Dart,2022-02-17
2026-06-16,GitHub,Dart,programming_language,OpenFlutter/Flutter-Notebook,7213,1183,Dart,2021-04-14
2026-06-16,GitHub,Dart,programming_language,alibaba/flutter_boost,7189,1269,Dart,2026-06-09
2026-06-16,GitHub,Dart,programming_language,nisrulz/flutter-examples,7148,1649,Dart,2024-05-27
2026-06-16,GitHub,Dart,programming_language,abuanwar072/Flutter-Responsive-Admin-Panel-or-Dashboard,7100,2012,Dart,2024-08-10
2026-06-16,GitHub,Dart,programming_language,mylxsw/aidea,6934,1048,Dart,2026-03-04
2026-06-16,GitHub,Dart,programming_language,vandadnp/flutter-tips-and-tricks,6823,1106,Dart,2023-09-10
2026-06-16,GitHub,Dart,programming_language,2d-inc/HistoryOfEverything,6588,989,Dart,2021-09-22
2026-06-16,GitHub,Dart,programming_language,flutter-team-archive/gallery,6572,1544,Dart,2026-06-08
2026-06-16,GitHub,Dart,programming_language,iampawan/Flutter-UI-Kit,6296,1151,Dart,2022-06-13
2026-06-16,GitHub,Dart,programming_language,samarthagarwal/FlutterScreens,6022,1362,Dart,2024-02-21
2026-06-16,GitHub,Dart,programming_language,flutterchina/flukit,5939,664,Dart,2024-05-20
2026-06-16,GitHub,Dart,programming_language,TheLastGimbus/GooglePhotosTakeoutHelper,5765,312,Dart,2025-01-29
2026-06-16,GitHub,Dart,programming_language,namidaco/namida,5762,309,Dart,2026-06-13
2026-06-16,GitHub,Dart,programming_language,Sky24n/flutter_wanandroid,5671,1215,Dart,2021-05-21
2026-06-16,GitHub,Dart,programming_language,miru-project/miru-app,5527,238,Dart,2025-12-05
2026-06-16,GitHub,Dart,programming_language,leoafarias/fvm,5457,280,Dart,2026-06-15
2026-06-16,GitHub,Dart,programming_language,AweiLoveAndroid/Flutter-learning,5419,830,Dart,2022-02-12
2026-06-16,GitHub,Dart,programming_language,fzyzcjy/flutter_rust_bridge,5293,404,Dart,2026-06-15
2026-06-16,GitHub,Dart,programming_language,ComicSparks/jasmine,5260,352,Dart,2026-05-05
2026-06-16,GitHub,Dart,programming_language,rrousselGit/provider,5258,527,Dart,2026-03-10
2026-06-16,GitHub,Dart,programming_language,flutter/packages,5237,3784,Dart,2026-06-15
2026-06-16,GitHub,Dart,programming_language,jiangtian616/JHenTai,5147,151,Dart,2026-06-07
2026-06-16,GitHub,Dart,programming_language,Sle2p/AniCh,5082,111,Dart,2026-06-13
2026-06-16,GitHub,Dart,programming_language,deckerst/aves,4832,185,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,ionicfirebaseapp/getwidget,4820,647,Dart,2026-05-24
2026-06-16,GitHub,Dart,programming_language,abuanwar072/E-commerce-Complete-Flutter-UI,4818,1995,Dart,2024-08-23
2026-06-16,GitHub,Dart,programming_language,FilledStacks/flutter-tutorials,4785,1717,Dart,2023-04-25
2026-06-16,GitHub,Dart,programming_language,lohanidamodar/flutter_ui_challenges,4769,1396,Dart,2024-08-18
2026-06-16,GitHub,Dart,programming_language,gskinnerTeam/flutter_vignettes,4752,1011,Dart,2024-04-30
2026-06-16,GitHub,Dart,programming_language,spotiflacapp/SpotiFLAC-Mobile,4685,193,Dart,2026-06-13
2026-06-16,GitHub,Dart,programming_language,harmonoid/harmonoid,4600,251,Dart,2026-03-21
2026-06-16,GitHub,Dart,programming_language,saber-notes/saber,4532,334,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,gskinnerTeam/flutter-wonderous-app,4479,1040,Dart,2026-06-02
2026-06-16,GitHub,Dart,programming_language,jameskokoska/Cashew,4402,719,Dart,2026-03-09
2026-06-16,GitHub,Dart,programming_language,isar/hive,4391,449,Dart,2024-06-28
2026-06-16,GitHub,Dart,programming_language,TheAlphamerc/flutter_twitter_clone,4232,1160,Dart,2024-07-31
2026-06-16,GitHub,Dart,programming_language,sass/dart-sass,4193,376,Dart,2026-06-15
2026-06-16,GitHub,Dart,programming_language,GitJournal/GitJournal,4168,300,Dart,2026-05-26
2026-06-16,GitHub,Dart,programming_language,alesimula/wsa_pacman,4159,863,Dart,2023-12-22
2026-06-16,GitHub,Dart,programming_language,xuelongqy/flutter_easy_refresh,4057,659,Dart,2026-06-14
2026-06-16,GitHub,Dart,programming_language,OpenFlutter/flutter_screenutil,4029,509,Dart,2025-06-23
2026-06-16,GitHub,Dart,programming_language,UnicornsOnLSD/finamp,4020,279,Dart,2026-06-16
2026-06-16,GitHub,Dart,programming_language,isar/isar,4017,605,Dart,2025-06-14
2026-06-16,GitHub,Dart,programming_language,gokadzev/Musify,4011,364,Dart,2026-06-13
2026-06-16,GitHub,Dart,programming_language,gskinnerTeam/flutter-folio,3951,782,Dart,2022-08-30
2026-06-16,GitHub,Dart,programming_language,bostrot/wsl2-distro-manager,3914,178,Dart,2026-04-14
2026-06-16,GitHub,Dart,programming_language,FlutterOpen/flutter-ui-nice,3801,604,Dart,2023-05-16
2026-06-16,GitHub,Dart,programming_language,pichillilorenzo/flutter_inappwebview,3735,2068,Dart,2026-02-10
2026-06-16,GitHub,Dart,programming_language,lukepighetti/fluro,3713,409,Dart,2023-03-22
2026-06-16,GitHub,Dart,programming_language,roughike/inKino,3679,699,Dart,2022-03-30
2026-06-16,GitHub,Dart,programming_language,best-flutter/flutter_swiper,3531,730,Dart,2023-04-23
2026-06-16,GitHub,Dart,programming_language,kodjodevf/mangayomi,3494,96,Dart,2026-06-07
2026-06-16,GitHub,Dart,programming_language,Cateners/tiny_computer,3466,164,Dart,2026-02-06
2026-06-16,GitHub,Dart,programming_language,TheAlphamerc/flutter_ecommerce_app,3451,1273,Dart,2022-02-10
2026-06-16,GitHub,Dart,programming_language,LianjiaTech/bruno,3441,513,Dart,2025-01-10
2026-06-16,GitHub,Dart,programming_language,bdlukaa/fluent_ui,3434,504,Dart,2026-06-10
2026-06-16,GitHub,Elixir,programming_language,anoma/anoma,33787,4116,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,plausible/analytics,27169,1634,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,elixir-lang/elixir,26543,3490,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,openai/symphony,25382,2572,Elixir,2026-06-09
2026-06-16,GitHub,Elixir,programming_language,phoenixframework/phoenix,23027,3073,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,h4cc/awesome-elixir,13145,1186,Elixir,2025-10-12
2026-06-16,GitHub,Elixir,programming_language,firezone/firezone,8701,420,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,teslamate-org/teslamate,8363,952,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,supabase/realtime,7577,441,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,phoenixframework/phoenix_live_view,6772,1044,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,elixir-ecto/ecto,6464,1477,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,papercups-io/papercups,6064,572,Elixir,2024-02-15
2026-06-16,GitHub,Elixir,programming_language,livebook-dev/livebook,5798,500,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,rrrene/credo,5192,447,Elixir,2026-06-05
2026-06-16,GitHub,Elixir,programming_language,kieraneglin/pinchflat,5034,145,Elixir,2025-12-16
2026-06-16,GitHub,Elixir,programming_language,blockscout/blockscout,4568,3088,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,christopheradams/elixir_style_guide,4426,301,Elixir,2024-05-10
2026-06-16,GitHub,Elixir,programming_language,absinthe-graphql/absinthe,4400,555,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,oban-bg/oban,3929,365,Elixir,2026-06-05
2026-06-16,GitHub,Elixir,programming_language,elixirschool/elixirschool,3667,1078,Elixir,2026-06-11
2026-06-16,GitHub,Elixir,programming_language,ueberauth/guardian,3512,385,Elixir,2026-06-11
2026-06-16,GitHub,Elixir,programming_language,sergiotapia/magnetissimo,3080,185,Elixir,2024-01-19
2026-06-16,GitHub,Elixir,programming_language,seven1m/30-days-of-elixir,3065,427,Elixir,2022-04-13
2026-06-16,GitHub,Elixir,programming_language,elixir-plug/plug,3001,603,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,bitwalker/distillery,2954,397,Elixir,2024-08-04
2026-06-16,GitHub,Elixir,programming_language,elixir-nx/nx,2886,219,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,thechangelog/changelog.com,2764,244,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,elixir-broadway/broadway,2652,176,Elixir,2026-06-13
2026-06-16,GitHub,Elixir,programming_language,asciinema/asciinema-server,2475,284,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,nerves-project/nerves,2465,206,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,ash-project/ash,2423,396,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,quantum-elixir/quantum-core,2411,153,Elixir,2026-06-12
2026-06-16,GitHub,Elixir,programming_language,elixirkoans/elixir-koans,2400,615,Elixir,2025-09-23
2026-06-16,GitHub,Elixir,programming_language,edgurgel/httpoison,2296,346,Elixir,2026-06-14
2026-06-16,GitHub,Elixir,programming_language,supabase/supavisor,2216,110,Elixir,2026-06-11
2026-06-16,GitHub,Elixir,programming_language,phoenixframework/phoenix_live_dashboard,2155,204,Elixir,2026-05-07
2026-06-16,GitHub,Elixir,programming_language,bitwalker/libcluster,2150,203,Elixir,2025-01-09
2026-06-16,GitHub,Elixir,programming_language,philss/floki,2145,163,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,surface-ui/surface,2136,147,Elixir,2026-03-25
2026-06-16,GitHub,Elixir,programming_language,sequinstream/sequin,2129,138,Elixir,2026-02-23
2026-06-16,GitHub,Elixir,programming_language,pentacent/keila,2116,151,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,elixir-tesla/tesla,2077,368,Elixir,2026-06-06
2026-06-16,GitHub,Elixir,programming_language,ScenicFramework/scenic,2051,138,Elixir,2025-11-08
2026-06-16,GitHub,Elixir,programming_language,beam-community/ex_machina,2050,143,Elixir,2026-06-09
2026-06-16,GitHub,Elixir,programming_language,devinus/poison,2031,213,Elixir,2024-08-12
2026-06-16,GitHub,Elixir,programming_language,commanded/commanded,2014,257,Elixir,2026-06-08
2026-06-16,GitHub,Elixir,programming_language,expert-lsp/expert,2012,106,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,beam-community/bamboo,1955,339,Elixir,2026-06-09
2026-06-16,GitHub,Elixir,programming_language,mtrudel/bandit,1896,107,Elixir,2026-06-09
2026-06-16,GitHub,Elixir,programming_language,discord/manifold,1844,73,Elixir,2023-04-11
2026-06-16,GitHub,Elixir,programming_language,bitwalker/timex,1807,406,Elixir,2025-06-14
2026-06-16,GitHub,Elixir,programming_language,elixir-wallaby/wallaby,1797,211,Elixir,2026-04-28
2026-06-16,GitHub,Elixir,programming_language,jeremyjh/dialyxir,1791,161,Elixir,2026-06-12
2026-06-16,GitHub,Elixir,programming_language,nccgroup/sobelow,1785,122,Elixir,2024-08-20
2026-06-16,GitHub,Elixir,programming_language,elixir-desktop/desktop,1773,63,Elixir,2026-05-13
2026-06-16,GitHub,Elixir,programming_language,elixir-lsp/elixir-ls,1756,224,Elixir,2026-06-14
2026-06-16,GitHub,Elixir,programming_language,agentjido/jido,1743,107,Elixir,2026-06-13
2026-06-16,GitHub,Elixir,programming_language,whitfin/cachex,1741,120,Elixir,2026-02-10
2026-06-16,GitHub,Elixir,programming_language,ueberauth/ueberauth,1710,119,Elixir,2026-03-19
2026-06-16,GitHub,Elixir,programming_language,dwyl/learn-elixir,1698,112,Elixir,2026-04-16
2026-06-16,GitHub,Elixir,programming_language,elixir-nx/axon,1679,125,Elixir,2026-05-27
2026-06-16,GitHub,Elixir,programming_language,michalmuskala/jason,1676,177,Elixir,2026-05-05
2026-06-16,GitHub,Elixir,programming_language,pow-auth/pow,1672,161,Elixir,2025-01-28
2026-06-16,GitHub,Elixir,programming_language,discord/sorted_set_nif,1648,100,Elixir,2026-05-13
2026-06-16,GitHub,Elixir,programming_language,woutdp/live_svelte,1645,74,Elixir,2026-04-17
2026-06-16,GitHub,Elixir,programming_language,elixir-nx/bumblebee,1642,139,Elixir,2026-05-18
2026-06-16,GitHub,Elixir,programming_language,dashbitco/flow,1612,88,Elixir,2025-02-25
2026-06-16,GitHub,Elixir,programming_language,elixir-lang/ex_doc,1597,363,Elixir,2026-06-12
2026-06-16,GitHub,Elixir,programming_language,elixir-lang/gen_stage,1583,195,Elixir,2026-01-09
2026-06-16,GitHub,Elixir,programming_language,elixirscript/elixirscript,1566,68,Elixir,2019-08-20
2026-06-16,GitHub,Elixir,programming_language,semaphoreio/semaphore,1541,80,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,bors-ng/bors-ng,1531,181,Elixir,2024-04-04
2026-06-16,GitHub,Elixir,programming_language,akira/exq,1529,182,Elixir,2026-03-13
2026-06-16,GitHub,Elixir,programming_language,swoosh/swoosh,1519,254,Elixir,2026-06-16
2026-06-16,GitHub,Elixir,programming_language,elixir-grpc/grpc,1518,253,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,lucasvegi/Elixir-Code-Smells,1510,57,Elixir,2024-09-12
2026-06-16,GitHub,Elixir,programming_language,bencheeorg/benchee,1510,71,Elixir,2026-06-09
2026-06-16,GitHub,Elixir,programming_language,mirego/accent,1487,118,Elixir,2026-06-04
2026-06-16,GitHub,Elixir,programming_language,elixir-horde/horde,1484,119,Elixir,2026-03-13
2026-06-16,GitHub,Elixir,programming_language,membraneframework/membrane_core,1483,46,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,aesmail/kaffy,1419,174,Elixir,2025-10-02
2026-06-16,GitHub,Elixir,programming_language,elixir-mint/mint,1416,123,Elixir,2026-06-06
2026-06-16,GitHub,Elixir,programming_language,Phineas/lanyard,1407,180,Elixir,2026-06-12
2026-06-16,GitHub,Elixir,programming_language,midarrlabs/midarr-server,1406,38,Elixir,2026-03-03
2026-06-16,GitHub,Elixir,programming_language,dashbitco/mox,1396,78,Elixir,2026-05-06
2026-06-16,GitHub,Elixir,programming_language,algora-io/algora,1392,117,Elixir,2026-06-13
2026-06-16,GitHub,Elixir,programming_language,elixir-nebulex/nebulex,1391,80,Elixir,2026-06-13
2026-06-16,GitHub,Elixir,programming_language,bartblast/hologram,1373,104,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,HashNuke/hound,1372,141,Elixir,2024-07-09
2026-06-16,GitHub,Elixir,programming_language,fly-apps/live_beats,1362,182,Elixir,2024-06-20
2026-06-16,GitHub,Elixir,programming_language,sneako/finch,1357,142,Elixir,2026-06-11
2026-06-16,GitHub,Elixir,programming_language,zoonk/uneebee,1349,91,Elixir,2025-01-30
2026-06-16,GitHub,Elixir,programming_language,ex-aws/ex_aws,1336,570,Elixir,2026-06-15
2026-06-16,GitHub,Elixir,programming_language,riverrun/comeonin,1317,64,Elixir,2025-02-03
2026-06-16,GitHub,Elixir,programming_language,elixir-maru/maru,1317,85,Elixir,2019-09-13
2026-06-16,GitHub,Elixir,programming_language,wojtekmach/req,1316,166,Elixir,2026-06-10
2026-06-16,GitHub,Elixir,programming_language,devonestes/fast-elixir,1288,43,Elixir,2023-11-08
2026-06-16,GitHub,Elixir,programming_language,elixir-explorer/explorer,1277,148,Elixir,2026-05-17
2026-06-16,GitHub,Elixir,programming_language,Hentioe/policr-mini,1267,116,Elixir,2026-04-17
2026-06-16,GitHub,Elixir,programming_language,smpallen99/coherence,1257,220,Elixir,2024-08-20
2026-06-16,GitHub,Perl,programming_language,AlDanial/cloc,23201,1116,Perl,2026-05-23
2026-06-16,GitHub,Perl,programming_language,brendangregg/FlameGraph,19551,2105,Perl,2024-10-20
2026-06-16,GitHub,Perl,programming_language,so-fancy/diff-so-fancy,18055,344,Perl,2026-06-13
2026-06-16,GitHub,Perl,programming_language,sullo/nikto,10464,1438,Perl,2026-06-13
2026-06-16,GitHub,Perl,programming_language,major/MySQLTuner-perl,9464,1295,Perl,2026-06-15
2026-06-16,GitHub,Perl,programming_language,sitaramc/gitolite,8578,1007,Perl,2026-02-22
